cat,label,review,sentiment,category,summary
手机,0,1.我用了一个月了，手机没进过灰。曾经以为摄像头进灰，后来才发现是内部的元件，不是灰尘。2.屏幕是不是斜的，没法测。我的屏保是专用的，但是贴斜了，没办法。不过很好用，沾指纹用纸巾一擦，干干净净什么也没有。3.在英文状态下，进如短信就是中文编辑，很爽哦。好多诺基亚在英文模式下，都不能切换中文，不知道为什么，摩托就可以的。朋友经常借我手机玩，每次都要改成中文页面，害的我虚荣心都得不到满足。哎！4.听原装耳机听mp3比较费电，我换了个音频转换器，用的森海耳机，可以用很长时间。5.拍视频短片，拍的次数多了，会死机，郁闷。最近在换主题时，偶尔会出现白屏。选主题尽量选反映快的。6.发彩信有些图片发不出去，不知道为什么。7.后盖有点松，要注意，不要经常用手去按。有时候换电池，不小心会把插sim卡的金属卡带起来，要留心。,正面,综合,手机使用体验总体良好
酒店,0,"设施陈旧,早餐不太丰富只能说是一般般了",中性,服务,设施陈旧早餐一般
衣服,0,聊斋不行 薄的很,负面,质量,聊斋太薄了
计算机,0,"风扇声音大.3g网速太一般了.100元2G的流量,不知道移动是怎么想了.打开一个网页就得几M了,能打开几个网页,太贵了.速度太普通了.",负面,综合,网速慢且价格贵
酒店,1,酒店地理位置很好，对面就是石家庄最好的商店——先天下。贵宾楼层客房冰箱里的软饮是免费的，还可以享受酒店欢乐时光免费茶点和酒吧优惠等等。总之是物有所值的五星酒店：）,正面,综合,地理位置好物有所值
水果,0,太垃圾了 烂的一半！垃圾京东！垃圾刘**！,负面,综合,商品质量极差
平板,0,买了个翻新机，2016年9月22日买的，里面竟然还有2015年4月的照片，客服竟然说正常现象。,负面,服务,翻新机含旧照片
洗发水,0,不知道标题里写买一送一是什么含义，实际并没有赠送，像这种误导消费者的行为，京东这个级别的电商还使用?未免太低级了。本次购物十分失望。如果有零星的话肯定是零。作为长期在京东消费的顾客来说，被欺骗的感觉更强烈。,负面,服务,买一送一未兑现，误导消费者
衣服,0,尺寸小啦，感觉并不是标准码哦，平手都穿这个尺寸的 结果买回来小了不止一点，建议亲们还是买大一点的号吧,负面,质量,尺寸偏小建议买大
衣服,0,必须差评，已经不再爱班尼路，今天收到，第一次手洗，衣服里面baleno就已经掉下来了，有图有真相,负面,质量,衣服内衬已脱落
衣服,1,衣服不错，发货很快，大小合适，没有色差，不掉色，款式很喜欢，穿着舒服,正面,综合,衣服质量款式服务好评
蒙牛,0,完全无误，这是蒙牛啊！喝着这玩意儿幸福有什么意义？ 事实就是英文有误。。。只是蒙牛觉得丢脸，拒不承认，就好像自身的质量问题，发生了，但是不承认。蒙牛的公关部门存在的意义就在于否认问题的存在么？？还好国外人民不怎么知道这牌子，所以，这英文标语意义也不大。,负面,质量,蒙牛英文有误且拒不承认
酒店,0,电视不能看，服务差…,负面,服务,电视无法观看服务差
书籍,0,"真正的色戒文章非常短,只有十多页,其余二百多页全是张以前的名篇,所以购买慎重",负面,综合,内容不符购买慎重
酒店,1,酒店除了大堂小了点之外，其他都不错房间装修也挺不错，作为4星酒店，足够了比较难得的是，房间还送矿泉水，比较5星待遇了,正面,综合,酒店整体不错，服务有惊喜
平板,1,挺喜欢这款平板的，漂亮。,正面,综合,喜欢平板漂亮
书籍,0,给外甥买了好几套动画片，他最喜欢这一套，而且百看不厌。一张碟子能看几个小时。不断重复的放，他看了还是一直笑。,正面,质量,孩子百看不厌
衣服,0,差差差没有发票。,负面,服务,没有发票
水果,0,外表打蜡，长期买此品，就是希望没有打蜡，有点灰心！,负面,质量,长期买希望无打蜡
蒙牛,0,医生居然买了蒙牛，我是喝呢还是不喝呢还是不喝呢？,负面,综合,医生买错奶让人困惑
平板,0,外观看着还一般，玩着玩着总有广告插件骚扰烦死了,负面,服务,广告插件骚扰烦人
平板,0,分辨率很差，而且买来就一个平板和充电器，保护膜都没有一个,负面,质量,分辨率差配件不全
水果,0,苹果很小，也不甜，说超难吃有点过，可是确实不好吃,负面,质量,苹果小不甜不好吃
酒店,1,刚从丽江回来，在这个酒店住了三个晚上。总的来说，是个很不错的酒店，如果还有机会到丽江，我想我还会选择入住这个酒店。酒店有免费的接机服务，可惜我们一行八人是从香格里拉乘坐巴士到的丽江，没有享受到接机服务，但是酒店还是很热情地派服务生到我们下车的地方，把我们接进了酒店。酒店的房间不错，洗手间也很干净宽敞，还有免费赠送的水果和牛奶，很是贴心。不得不提的一点是，酒店的房间里还提供了一本《丽江的柔软时光》，供游客免费阅读，后来听同伴说，有的房间里还备有《圣经》，呵呵，我常出差在外，住的酒店数不胜数，有提供《圣经》的酒店还是头一回遇到，酒店确实比较贴心，只可惜我是信奉佛教的，如果能提供一些其他宗教的书籍，那就更好啦。。酒店的院子也是本人比较喜欢的地方，我和同伴在院子里拍了好多照片，很是漂亮的一个大院子，适合你在任何时候，坐在那里慵懒地发呆。。还有一点很好，就是酒店的早餐，从早上的6：30开放到下午的13：30，还可以在酒店露天的位置上晒着太阳懒懒的享受美食，很是惬意。。。唯一不好的一点是，茶室的收费问题，有天晚上，我们想在院子里泡茶聊天，于是想找酒店的茶艺居借用一套茶具（我们是福建的游客，随身都带着比较上等的铁观音），但是，酒店却告之，借用茶具是可以，我们可以自己提供茶叶，但是必须由她们来泡，而且，每泡一泡茶，要收取60元的手工费！！我们差点晕菜！要是我们一时茶兴大起，泡个9泡10泡的，这手工费都够住两晚酒店了！！希望酒店能稍微改进一下啊。。。除了这个，酒店给我的印象还是很不错的。。,正面,服务,酒店服务贴心但茶室收费不合理
手机,0,看了LG G639手机功能介绍，感觉不错，所以我刚刚买了一个，买回来才发现，这款手机居然不支持关机后的闹钟，也就是说我得24小时开机闹钟才起作用，那闹钟你就是有100组，有TMD个屁用啊，上网查询，堂堂一个LG公司，居然大部分机型都不支持关机闹钟，关机闹钟是现在配手机最基本的功能了，就是现在买电视机都有遥控一样，难道LG的设计人员是外星来的，我靠！！！大家以后买LG的手机要小心啦，要调查好再买！！,负面,质量,LG手机不支持关机闹钟
平板,1,送朋友的，昨天晚上下单，今天一早就收到货啦！京东的物流120个?，应该是正品。,正面,物流,物流快，应该是正品
酒店,1,"我住的是大床房，房间很大，还有一个蛮舒服的沙发。 但宾馆设施比较陈旧,木头上的油漆都剥落了，服务比较好。同意前面的朋友评价的，“至于说的在房间能看到大佛,呵呵,用天文望远镜也许能行!”",正面,综合,房间大设施旧服务好
计算机,1,小巧啊！做工真的很pp，键盘也不错，敲击的感觉也挺好，我喜欢，明天找同学去重装系统，争取双系统，嘿嘿：）,正面,质量,做工好键盘佳喜欢
手机,0,我是今年刚买的，用到现在已经报废。外屏已坏！内彩屏根本看不见东西。图象完全成花的！待机也就2天。这是我用的多款飞利浦手机里最糟糕的一款。两位同事买了不久也是出现这样那样的问题。PHILIPS已经让我失望。我决定再也不买飞利浦的手机。,负面,质量,手机报废屏坏花屏
计算机,1,优点有：待机时间长、键盘手感不错、无线网卡是802.N速度快、有蓝牙、CPU是N280的，整体感觉不错。,正面,综合,性能稳定手感好
洗发水,1,宝贝收到了，用了很不错的，已经购买好多次啦！,正面,综合,宝贝好用多次回购
计算机,1,替朋友买的，自己都没见到，但想必宏基不会象我买的那个国货长城笔记本那样下三烂吧,中性,质量,担心国货笔记本质量差
水果,1,很好，参加活动比超市便宜，还不用排队往家提，有了京东，超市再也不去了，好评！,正面,价格,活动便宜不用排队
酒店,1,地段还不错， 周边饭店也挺多。房间还行， 就是洗手间实在是有点寒酸。 服务生很热情 就是不太专业。 比起蛇口的那家似乎差些。,中性,综合,地段好服务热情但设施差
平板,0,纵使*和*比京东便宜几十元，我还是因为信赖选择了京东自营，然而没想到就是“京东自营”也忽悠了我。,负面,服务,京东自营被忽悠
洗发水,1,一直用这个牌子的，洗完头发特别顺滑，感谢京东，因为有你，生活如此幸福,正面,服务,品牌好用感谢京东
洗发水,0,说是618价格，结果刚买了就降价了，这618价格也变动这么大？！,负面,价格,618刚买就降价
平板,1,早就想买M3了，犹豫再三还是在华为旗舰店买了，就是图个放心是正品，正好今天便宜了100多块，咨询很多问题客服花雪都热情的回复，态度很好，很细心，下午2点过定的晚上就到了，物流很快，辛苦快递哥了，平板还没有用，不过支持国货，支持华为，相信比较满意。,正面,综合,正品放心物流快客服好
衣服,1,在实体店买过好多件，京东店买过一次，这是第二次在京东店买了，透气柔软，老公喜欢穿，性价比高。,正面,综合,透气柔软性价比高
衣服,1,布料很好，很有手感，物流给力，赞赞赞~~~,正面,综合,布料手感好物流快
洗发水,0,用了快三个月了，效果不是很好，头发还是油，有点坑,负面,质量,使用三个月效果差
洗发水,1,太好用了，价格也非常的便宜。,正面,综合,好用且价格便宜
平板,0,太水了，一碰就碎，不好,负面,质量,太水一碰就碎
书籍,1,初次看这本书的时候，是因为看到作者的经历异于常人，而自己骨子里的叛逆思想渐渐浮上心头。买回家来看之后渐渐地融入到了书里，把自己原先的思想一扫而空。这不是一本单单介绍人生经历的书，而是一部展示一个人的心理历程的书。一些想不到的经历，把你的心带到另一个遥远的地方。慢慢地，慢慢地，每个人都成为了《项塔兰》的主人公，在心中留下一个永远的憧憬与向往。,正面,质量,书内容精彩引人深思
